district_code,county_code,sub_county_code,parish_code,parish_name
39,214,2,5,"AGURURU B"
39,214,2,6,BISON/MAGURIA
39,214,2,7,CENTRAL
39,281,1,1,AUKOT
39,281,1,2,KOCHOGE
39,281,1,3,TOTOKIDWE
39,281,1,13,PETTA
39,281,1,27,KALACHAI
39,281,2,7,KIDOKO
39,281,2,10,MOLO
39,281,2,21,KIPANGOR
39,281,2,24,TUBA
39,281,3,12,ATIRI
39,281,3,14,AKWOROT
39,281,3,15,AKORET
39,281,3,16,KAJARAU
39,281,3,26,MUKUJU
39,281,4,4,MORUKONYANGAI
39,281,4,5,KABIRO
39,281,4,6,KAYORO
39,281,4,11,AKADOT
39,281,4,25,KAMULI
39,281,6,8,MALIRI
39,281,6,9,MERIKIT
39,281,6,22,AMURWO
39,281,6,23,APOKOR
39,281,6,28,KACHINGA
40,151,1,15,"BIYAYA WARD"
40,151,1,16,"CENTRAL WARD"
40,151,1,17,"CESIA WARD"
40,151,2,1,LAJOPI
40,151,2,3,OPENZINZI
40,151,2,20,ESIA
40,151,2,37,PALEMO
40,151,2,49,OBILOKONG
40,151,3,4,LOA
40,151,3,5,MUGI
40,151,3,6,OKANGALI
40,151,3,21,OPEJO
40,151,3,44,AGOJO
40,151,9,2,OMI
40,151,9,18,MARINDI
40,151,9,19,JIHWA
40,151,9,36,ALERE
40,151,9,53,UNNA
40,151,10,22,KIRABA
40,151,10,23,MAAJI
40,151,10,35,GULINYA
40,151,10,38,AYIRI
40,151,10,52,PAYARU
40,239,1,1,"ATABOO WARD"
40,239,1,3,"PERECI WARD"
40,239,1,13,"CENTRAL WARD"
40,239,1,47,"NYIVURA WARD"
40,239,4,7,AJUGOPI
40,239,4,9,MGBERE
40,239,4,24,MINIKI
40,239,4,27,LOGOANGWA
40,239,4,43,ADIDI
40,239,5,11,BACERE
40,239,5,29,SUBBE
40,239,5,30,TIANYU
40,239,5,40,"OFUA CENTRAL"
40,239,5,50,OPI
40,239,5,54,ILINYI
40,239,6,14,FUDA
40,239,6,31,MELIADERI
40,239,6,32,PERECI
40,239,6,33,BOROLI
40,239,6,34,LEWA
40,239,6,41,IBIBIAWORO
40,239,6,42,MELIJO
40,239,7,8,ZINYINI
40,239,7,25,ELEGU
40,239,7,26,LIRI
40,239,7,39,ITUJI
40,239,7,45,ARASI
40,239,8,10,ITIRIKWA
40,239,8,12,ODU
40,239,8,28,ZOKA
40,239,8,46,BARATUKU
40,239,8,48,KOLIDIDI
40,239,8,51,MUNGULA
41,31,1,2,IGGWE
41,31,1,3,KITODHA
41,31,1,4,NAMASERE
41,31,1,18,BULUWE
41,31,2,6,BUWUNGA
41,31,2,7,KAVULE
41,31,2,8,MAGOOLA
41,31,2,9,LUWOKO
41,31,2,20,NAMBALE
41,31,2,21,BUSOGA
41,31,2,22,BUPALA
41,31,2,23,BUBUGO
41,31,2,36,MAWANGA
41,31,3,11,KAYOGERA
41,31,3,26,BULULU
41,31,3,28,KITUMBA
41,31,4,15,ISEGERO
41,31,4,16,NAMAKOKO
41,31,4,32,MATOVU
41,31,4,33,NSONO
41,31,5,10,BUDHAYA
41,31,5,12,MAYUGE
41,31,5,25,BUKATU
41,31,5,27,BUWOLYA
41,31,6,14,"BULIDHA A"
41,31,6,24,"BULIDHA B"
41,31,6,29,WAKAWAKA
41,31,6,30,NABIGINGO
41,31,6,31,MAKOMA
41,31,6,37,ISAKABUSOLO
41,31,7,17,"NAMUNTENGA WARD"
41,31,7,34,"MASITA WARD"
41,31,7,39,"NANKOMA CENTRAL WARD"
41,31,7,41,"ITAKAIBOLU WARD"
41,31,7,42,"NAKASITA WARD"
41,31,7,43,"NANKOMA EAST WARD"
41,31,7,44,"NAWANGO WARD"
41,31,8,5,"BULUME WARD"
41,31,8,19,"NAWANDHUKI WARD"
41,31,8,35,"NABIKAKA WARD"
41,31,8,45,"BUDUNDULI WARD"
41,31,8,46,"NAKAWA WARD"
41,31,8,47,"NAKIDUDULA WARD"
41,31,9,1,"BUWUNI RURAL WARD"
41,31,9,38,"BUWUNI WARD"
41,31,9,48,"KASEBERE WARD"
41,31,9,49,"MAKHOMA NORTH WARD"
41,31,9,50,"MAKHOMA SOUTH WARD"
41,31,9,51,"NAINALA WARD"
41,31,9,52,"NAMASERE B WARD"
41,31,9,53,"NANKONKOLO WARD"
41,31,10,13,"MUTANDA WARD"
41,31,10,40,"MUTERERE EAST WARD"
41,31,10,54,"BUSINI WARD"
41,31,10,55,"LYAVALA WARD"
41,31,10,56,"NAKASERO WARD"
41,32,1,14,"KASITA WARD"
41,32,1,28,"NAKIVAMBA WARD"
41,32,1,31,"BUBALYA WARD"
41,32,1,33,"BUKYANSIKO WARD"
41,32,1,34,"KALULU WARD"
41,32,1,35,"LUYA WARD"
41,32,1,36,"NABUKALU WARD"
41,32,2,1,BUGAYI
41,32,2,2,BULUGUYI
41,32,2,3,NSANGO
41,32,2,20,MUWAYO
41,32,2,21,BUFUNDA
41,32,3,11,BUYALA
41,32,3,13,IWEMBA
41,32,3,22,NABIRERE
41,32,3,23,BUGESO
41,32,3,24,NAMBO
41,32,4,5,"BUGIRI A"
41,32,4,6,KISEITAKA
41,32,4,7,NAKAVULE
41,32,4,8,NAMUKONGE
41,32,4,9,NDIFAKULYA
41,32,4,26,BUGUNGA
41,32,4,29,BUGUBO
41,32,5,10,BUTYABULE
41,32,5,12,ISEGERO
41,32,5,15,NKAIZA
41,32,5,16,WANGOBO
41,32,5,27,LWANIKA
41,32,5,32,BUKUBANSIRI
41,32,6,4,"BUKONDE WARD"
41,32,6,17,"GULIMWOYO WARD"
41,32,6,18,"KAFUFU WARD"
41,32,6,19,"NAMABUGO WARD"
41,32,6,25,"ISAGAZA WARD"
41,32,6,30,"KASULE WARD"
41,295,1,17,"NALUWERERE WARD"
41,295,1,18,"NKUSI WARD"
41,295,2,4,"NDIFAKULYA A WARD"
41,295,2,19,"BWOLE WARD"
42,211,1,4,BUBANGO
42,211,1,17,BUHOBE
42,211,2,13,"ABOCHET WARD"
42,211,2,27,"AJUKET WARD"
42,211,2,28,"TIIRA WARD"
42,211,3,5,BUSITEMA
42,211,3,6,CHAWO
42,211,3,24,HABULEKE
42,211,3,25,SYANYONJA
42,211,4,8,BUTEBA
42,211,4,9,MAWERO
42,211,4,29,AMONEKAKINEI
42,211,4,30,ABOCHET
42,211,5,15,BUSIA
42,211,5,16,DABANI
42,211,5,31,BUWUMBA
42,211,5,32,BUYENGO
42,211,5,33,NANGWE
42,211,6,2,BUWEMBE
42,211,6,3,BUKHUBALO
42,211,6,18,BUSIBEMBE
42,211,6,20,BUYUNDA
42,211,7,7,SIKUDA
42,211,7,26,BUCHICHA
42,211,8,1,"BULUMBI WARD"
42,211,8,10,"BUHOYA WARD"
42,211,8,11,"BUHUMI WARD"
42,211,8,12,"NAMUGONDI WARD"
42,212,1,1,BUHASABA
42,212,1,2,BUHEHE
42,212,1,3,BULWENGE
42,212,2,4,HASYULE
42,212,2,6,LUMINO
42,212,2,30,BUDIMO
42,212,3,9,LUNYO
42,212,3,10,NALWIRE
42,212,3,11,NEKUKU
42,212,3,24,BUSIABALA
42,212,4,12,MASABA
42,212,4,13,MBEHENYI
42,212,4,14,BUTANGASI
42,212,5,15,BUHATUBA
42,212,5,18,MAWANGA
42,212,5,27,MASAFU
42,212,5,28,KUBO
42,212,6,8,BUSIME
42,212,6,21,BWANIHA
42,212,6,22,MUNDINDI
42,212,6,23,RUKAKA
42,212,7,16,BUMUNJI
42,212,7,17,BUSIKHO
42,212,7,25,MASINYA
42,212,8,7,MAJANJI
42,212,8,19,NAGABITA
42,212,8,20,DADIRA
42,212,8,29,JUNGE
42,212,8,31,"MAJANJI A WARD"
42,212,8,33,"MAJANJI B WARD"
42,212,9,5,"JINJA WARD"
42,212,9,32,"LUMINO WARD"
42,212,10,26,"BUTOTE WARD"
42,212,10,34,"MASAFU WARD"
42,212,10,35,"MAWANGA WARD"
42,226,1,10,"CENTRAL WARD"
42,226,1,12,"NORTH EAST A WARD"
42,226,1,13,"SOUTH EAST WARD"
42,226,1,22,"NORTH C WARD"
42,226,1,23,"NORTH EAST B WARD"
42,226,2,11,"NORTH A WARD"
42,226,2,14,"SOUTH WEST WARD"
42,226,2,21,"NORTH B WARD"
43,206,1,3,AKOBOI
43,206,1,6,ALELES
43,206,1,8,ALUKUCOK
43,206,1,9,DADAS
43,206,1,22,LALEI
43,206,1,23,OKOKOMA
43,206,2,7,ALIAKAMER
43,206,2,10,KATAKWI
43,206,2,47,ALOGOOK
43,206,2,49,OLELA
43,206,2,58,APARISA
43,206,2,59,APOLIN
43,206,2,60,"OCORIMONGIN TOWN BOARD"
43,206,2,61,OSUDAN
43,206,3,11,"NOTHERN WARD"
43,206,3,37,"SOUTHERN WARD"
43,206,3,51,"WESTERN WARD"
43,206,4,1,ABOIBOI
43,206,4,2,AJESAI
43,206,4,4,ABELA
43,206,4,5,ABWANGET
43,206,4,14,ANGOROM
43,206,4,48,GETOM
43,206,4,50,OLUPE
43,206,5,17,BISINA
43,206,5,38,KAIKAMOSING
43,206,5,53,AKISIM
43,206,5,56,OSOBUT
43,206,5,62,ACANGA
43,206,5,63,ADIPALA
43,206,5,64,AMORU
43,206,5,65,APELEUN
43,206,5,66,NYERO
43,206,5,67,OEDEPUS
43,206,5,68,OKUSO
43,206,5,69,OLUPE
43,206,5,70,"OLUPE TOWN BOARD"
43,206,5,71,OSEP
43,206,6,15,GUYAGUYA
43,206,6,28,AAKUM
43,206,6,29,ADACAR
43,206,6,44,TOIBONG
43,206,6,76,"ORUNGO TOWN BOARD"
43,206,7,31,OKORITOK
43,206,7,39,ONGEMA
43,206,7,42,CHELEUKO
43,206,7,46,ABWOKODIA
43,206,7,77,ABYELUT
43,206,8,12,AMINIT
43,206,8,21,PAKWI
43,206,8,24,OKORE
43,206,8,27,OPIANANYA
43,206,8,40,ORIMON
43,206,8,41,RWATAMA
43,206,8,52,ADUGULU
43,206,8,54,KEELIM
43,206,9,30,AKETA
43,206,9,32,OBWOBWO
43,206,9,35,ONGONGOJA
43,206,9,43,ONGATUNYO
43,206,9,45,OKUDA
43,206,9,72,"AKETA TOWN BOARD"
43,206,9,73,AKOMOTUKOI
43,206,9,74,MILMIL
43,206,9,75,OBURATUM
43,206,10,16,ACANGA
43,206,10,18,NGARIAM
43,206,10,19,ODOOT
43,206,10,20,OLILIM
43,206,10,55,OKWAMOMWAR
43,206,10,57,PALAM
43,206,11,13,ANGEREPO
43,206,11,25,OKULIAK
43,206,11,26,OKULONYO
43,206,11,33,OKOCHO
43,206,11,34,OMUKUNY
43,206,12,36,"CENTRAL WARD"
43,206,12,78,"NORTHERN WARD"
43,206,12,79,"SOUTHERN WARD"
43,224,1,1,KAPUJAN
43,224,1,2,KOKORIO
43,224,1,3,ORIMAI
43,224,2,4,ABULE
43,224,2,8,MORU
43,224,2,23,AMUSIA
43,224,2,44,ASURET
43,224,3,5,ACUNA
43,224,3,6,AKISIM
43,224,3,7,ATETE
43,224,3,24,ANGODINGOD
43,224,4,12,KAMENU
43,224,4,13,MAGORO
43,224,4,14,OMASIA
43,224,4,15,OPETA
43,224,4,52,ANGISA
43,224,5,19,"EASTERN WARD"
43,224,5,20,"OBWANGOR WARD"
43,224,6,22,AKURAO
43,224,6,25,OMINYA
43,224,6,27,TOROMA
43,224,6,41,APUUTON
43,224,7,11,"ATOROM OBONGUT WARD"
43,224,7,17,"NORTHERN WARD"
43,224,7,18,"SOUTHERN WARD"
43,224,8,9,ADUNGULU
43,224,8,10,AKOBOI
43,224,8,16,ATIRIR
43,224,8,26,OMODOI
43,224,8,40,APARISA
44,106,1,2,KATUUGO
44,106,1,3,KYABUTAIKA
44,106,1,4,KYAMBOGO
44,106,1,5,KYEYINDULA
44,106,1,42,KYANKONWA
44,106,1,50,BAMUSUUTA
44,106,2,7,IRIMA
44,106,2,8,KAZWAAMA
44,106,2,9,KISENYI
44,106,2,13,WANZOGI
44,106,2,33,NAMUNGOLO
44,106,3,1,"KAKOOGE CENTRAL WARD"
44,106,3,14,"KABAALE WARD"
44,106,3,15,"KAKOOGE NORTH WARD"
44,106,3,16,"KIBIRA WARD"
44,106,4,12,"CENTRAL WARD"
44,106,4,17,"KABAZI WARD"
44,106,4,18,"KISWERA WARD"
44,106,4,19,"KAYISOLO WARD"
44,106,5,25,KYAMUYINGO
44,106,5,26,KIWONGOIRE
44,106,5,27,SASIIRA
44,106,5,28,WAMPITI
44,106,5,39,KAGERI
44,106,5,40,WABIGALO
44,106,5,41,KAMUNIINA
44,106,5,49,SIKYE
44,106,6,30,"NAKASONGOLA EAST WARD"
44,106,6,31,"NAKASONGOLA CENTRAL WARD"
44,106,6,32,"NAKASONGOLA WEST WARD"
44,106,7,6,BAMUGOLODDE
44,106,7,10,KISWEERA-MAYINDA
44,106,7,11,KIWAMBYA
44,106,7,34,KAMIRAMPANGO
44,106,7,51,KIGEJJO
44,106,7,52,KISUUMA
44,218,1,1,"MIGYERA CENTRAL WARD"
44,218,1,2,"MIGYERA NORTH WARD"
44,218,1,3,"MIGYERA WEST WARD"
44,218,1,18,"MIGYERA EAST WARD"
44,218,3,15,KISAALIZI
44,218,3,17,WAJJALA
44,218,3,37,KIKOIRO
44,218,3,38,KIWEMBI
44,218,4,19,KALENGEDE
44,218,4,21,KYANGOGOLO
44,218,4,22,KYAMUKONDA
44,218,4,23,MULONZI
44,218,4,44,KATUBA
44,218,4,48,NAMAASA
44,218,5,4,"MBAARI WARD"
44,218,5,5,"MUWUNAMI WARD"
44,218,5,16,"LWAMPANGA WARD"
44,218,5,36,"ZENGEBE WARD"
44,218,8,14,KANSIRA
44,218,8,29,NAMIIKA
44,218,8,35,NALUKONGE
44,218,8,46,KIKOOGE
44,218,8,47,NAKAYONZA
44,218,9,20,KASOZI
44,218,9,24,KIGWERI
44,218,9,43,BUJJABE
44,218,9,45,NJERU
45,119,1,2,LWEMIBU
45,119,1,3,LWENSANKALA
45,119,1,9,KAMPALA
45,119,2,5,BULONGO
45,119,2,12,KARUSHONSHOMEZI
45,119,2,18,IBAARE
45,119,2,19,KABUKONGOTE
45,119,2,20,KAKINGA
45,119,2,21,RUKOMA
45,119,3,1,KAKOMA
45,119,3,4,MAKOOLE
45,119,3,10,LUBAALE
45,119,4,6,KYAMBOGO
45,119,4,7,NABITANGA
45,119,4,11,KABAALE
45,119,4,22,ISHARA
45,119,4,23,KIRAMA
45,119,4,24,MEERU
45,119,4,25,NTYAZO
45,119,5,13,"BWOGERO WARD"
45,119,5,14,"KAMIZIRE WARD"
45,119,5,15,"KANONI WARD"
45,119,5,16,"KASHOZIKAMWE WARD"
45,120,2,3,LWEBITAKULI
45,120,2,11,"LWEBITAKULI CENTRAL"
45,120,2,12,LWEMBOGO
45,120,2,13,KASAMBYA
45,120,2,17,NANKONDO
45,120,3,6,KAYUNGA
45,120,3,15,NAKAGONGO
45,120,3,16,MATEETE
45,120,6,18,"KASAANA WARD"
45,120,6,25,"KIWUMULO WARD"
45,120,6,26,"MATEETE WEST WARD"
45,120,6,27,"MATEETE CENTRAL WARD"
45,120,8,1,KINYWAMAZZI
45,120,8,2,LUGUSULU
45,120,8,9,KENZIGA
45,120,9,5,KASAMBYA
45,120,9,7,MANYAMA
45,120,9,8,MITEETE
45,120,10,4,NAKASENYI
45,120,10,10,NTETE
45,120,10,14,KABAALE
45,273,1,13,KABAAREKEERA
45,273,1,14,MBUYA
45,273,1,19,KAIRASYA
45,273,1,22,MWITSI
45,273,2,6,KASONGI
45,273,2,7,KYABI
45,273,2,8,LUTUNKU
45,273,2,9,KAWANDA
45,273,3,1,KASAALU
45,273,3,2,KIKOMA
45,273,3,11,MABINDO
45,273,4,3,KANONI
45,273,4,4,LWABAANA
45,273,4,12,NSOGA
45,273,4,20,KIDOKOLO
45,273,5,21,"PARISH WARD"
45,273,5,23,"MARKET WARD"
45,273,5,24,"DISPENSARY WARD"
45,273,6,5,KYEBANDO
45,273,6,10,LWENTALE
45,273,6,17,MITIMA
46,53,1,3,"BUSINGE WARD"
46,53,1,4,"KABUGA WARD"
46,53,1,15,"KAKINGA WARD"
46,53,1,16,"KAROKARUNGI WARD"
46,53,2,8,KIYAGAARA
46,53,2,9,KYAKANYEMERA
46,53,2,10,MPANGA
46,53,2,41,NYAKAHAMA
46,53,3,12,BUSINGE
46,53,3,13,GANYENDA
46,53,3,17,KIZIBA
46,53,3,18,KYABANDARA
46,53,3,19,NKONGORO
46,53,5,27,"KABURISOKE  WARD"
46,53,5,28,"KAMWENGE WARD"
46,53,5,29,"KITONZI WARD"
46,53,5,40,"MASAKA WARD"
46,53,5,43,"RWEMIRAMA  WARD"
46,53,6,6,BUSIRIBA
46,53,6,7,KINONI
46,53,6,26,KYAKARAFA
46,53,6,34,KAHONDO
46,53,6,36,KANIMI
46,53,7,14,KABAMBIRO
46,53,7,20,NYAMASHEGWA
46,53,7,31,IRUHURA
46,53,7,37,KEBISINGO
46,53,8,5,"BIGODI WARD"
46,53,8,21,"KYABAKWERERE WARD"
46,53,8,22,"NYABUBALE-MAHANGO WARD"
46,53,8,30,"BUJONGOBE WARD"
46,53,10,1,"KIHURA WARD"
46,53,10,2,"RUBABA WARD"
46,53,10,11,"RWENKUBA WARD"
46,53,10,42,"RUGONJO WARD"
46,262,1,2,BWIZI
46,262,1,4,NTONWA
46,262,1,39,KYAKAITABA
46,262,2,5,"BUREGYEYA WARD"
46,262,2,6,"KINYONZA WARD"
46,262,2,7,"MAHANE WARD"
46,262,2,8,"NKOMA WARD"
46,262,4,22,BISOZI
46,262,4,24,MABALE
46,262,4,32,KABEREBERE
46,262,4,38,KIDUNDUMA
46,262,8,1,BIGULI
46,262,8,3,MALERE
46,262,8,33,KABUYE
46,262,8,35,"KAMPALA B"
46,262,9,16,"KABEREBERE - KIJUNGU"
46,262,9,21,BIHANGA
46,262,9,23,KABINGO
47,171,1,1,BBAALE
47,171,1,2,KAVULE
47,171,1,3,KOKOTERO
47,171,1,4,MISANGA
47,171,1,5,MUGONGO
47,171,1,6,NAKITOKOLO
47,171,2,7,GALIRAYA
47,171,2,8,GWERO-NAMAYUGE
47,171,2,9,KASOKWE
47,171,2,10,KIRASA
47,171,2,11,NAMALERE
47,171,2,12,NTIMBA
47,171,3,13,KAMUSABI
47,171,3,14,KANYWERO
47,171,3,15,KITWE
47,171,3,16,NAKYESSA
47,171,3,17,NAKYESANJA
47,171,3,18,NAMALIRI
47,171,3,19,NAMIZO
47,171,3,26,BALISANGA
47,171,3,27,KAFUMBA
47,171,4,20,KYERIMA
47,171,4,21,NAKIVUBO
47,171,4,22,NAMULABA
47,171,4,23,NKOKONJERU
47,171,4,25,WABWOKO
47,171,4,28,KITATYA
47,171,5,24,"WABUYINJA WARD"
47,171,5,29,"KYERIMA WARD"
47,171,5,30,"WABWOKO WARD"
47,179,1,1,KASANA
47,179,1,2,KIWANGULA
47,179,1,3,LUSENKE
47,179,1,4,NABUGANYI
47,179,1,5,NAMUKUMA
47,179,1,6,NAMIREMBE
47,179,1,7,NAMPANYI
47,179,1,8,NAMUSAALA
47,179,2,9,BUBAJJWE
47,179,2,10,BUKOLOTO
47,179,2,11,BUKUJJU
47,179,2,12,BUSAALE
47,179,2,13,BUYOBE
47,179,2,14,NAKASEETA
47,179,2,15,NSOTOKA
47,179,2,16,KITEREDDE
47,179,3,17,"BUKOLOTO WARD"
47,179,3,18,"KAYUNGA CENTRAL WARD"
47,179,3,19,"NAMAGABI WARD"
47,179,3,20,"NTENJERU WARD"
47,179,3,21,"WEST/KIBIRA WARD"
47,179,4,22,"KASANA WARD"
47,179,4,23,"LUSENKE WARD"
47,179,4,24,"NAMIREMBE WARD"
47,179,4,25,"NAMUKUMA WARD"
47,180,1,2,KAWOOMYA
47,180,1,4,KIKWANYA
47,180,1,6,SEETA-NYIIZE
47,180,2,7,BUKAMBA
47,180,2,8,KATIKANYONYI
47,180,2,9,KIMANYA
47,180,2,10,KIRINDI
47,180,2,11,NATTETA
47,180,2,12,NAZIGO
47,180,2,13,NSIIMA
47,180,3,1,"KANGULUMIRA WARD"
47,180,3,3,"KIGAYAZA WARD"
47,180,3,5,"NAKATUNDU WARD"
47,180,4,14,"KIMANYA WARD"
47,180,4,15,"NATTETA WARD"
47,180,4,16,"NAZIGO WARD"
48,56,1,4,MBALE
48,56,1,6,KATARAZA
48,56,1,18,BUKONGWA
48,56,1,27,NYAMANGA
48,56,1,32,KANDAMA
48,56,1,34,KATEGERE
48,56,1,46,RWENJAZA
48,56,2,14,"KYASIGIREKI WARD"
48,56,2,24,"HAIKONA WARD"
48,56,2,25,"KITAIHUKA WARD"
48,56,2,42,"MABIRA WARD"
48,56,3,3,KITEGA
48,56,3,8,RUKUKURU
48,56,3,13,KISENGYA
48,56,3,16,KIJENGI
48,56,4,20,KATAMBALE
48,56,4,21,KIGOYERA
48,56,4,36,IGOMA
48,56,4,37,KITUGUTU
48,56,4,40,MWOKYA
48,56,5,30,KAMAZIMA
48,56,5,33,NYAMYEZI
48,56,5,44,KAITANYANA
48,56,5,45,KIBALE
48,56,6,1,BIGANDO
48,56,6,12,KIJEBERE
48,56,6,31,KISANSA
48,56,6,35,BATALIKA
48,56,6,47,MBURARA
48,56,6,48,MUBEMBE
48,56,8,19,KASABA
48,56,8,22,KYAMUGENYI
48,56,8,23,MIRAMBI
48,56,8,38,MPARO
48,56,8,41,NYABURARA
48,56,9,11,"MUZIZI WARD"
48,56,9,26,"KIHANI WARD"
48,56,9,28,"KAKINDO WARD"
48,56,9,29,"KATOOGO WARD"
48,56,10,7,NYAMICU
48,56,10,17,KYAMUGARRA
48,56,10,39,KANYEGARAMIRE
48,56,10,43,BYERWA
48,56,11,2,KISANGI
48,56,11,5,NYABIRONGO
48,56,11,9,KASWA
48,56,11,10,KYAKASANA
48,56,11,15,NSANJA
48,57,1,1,BUTIITI
48,57,1,3,KAIHURA
48,57,1,5,MUKUNYU
48,57,1,41,BUSANZA
48,57,1,42,BWENZI
48,57,1,43,ISANDARA
48,57,1,45,KAKINDO
48,57,2,9,KIHUURA
48,57,2,12,KYANKARAMATA
48,57,2,13,MATIRI
48,57,2,29,KAWARUJU
48,57,2,30,KIJWEKA
48,57,2,36,NGOMBE
48,57,3,16,BURARO
48,57,3,18,KIBIRA
48,57,3,21,KYAMUTASA
48,57,3,23,RUHOKO
48,57,3,35,MABAALE
48,57,3,63,IHAMBA
48,57,3,64,KANYANDAHI
48,57,3,65,MABWONWA
48,57,3,66,NTUNTU
48,57,4,17,"KASIINA WARD"
48,57,4,20,"KIRONGO WARD"
48,57,4,24,"KIJUMA WARD"
48,57,4,25,"BUCUNI WARD"
48,57,4,27,"HAKATOMA WARD"
48,57,4,38,"NTOOMA WARD"
48,57,4,40,"MISANDIKA WARD"
48,57,5,7,KANYINYA
48,57,5,37,NYAKATOMA
48,57,5,46,RUGORRA
48,57,5,55,MATEETE
48,57,5,56,MUGALI
48,57,5,57,NAKAHUKA
48,57,5,58,NYABUBALE
48,57,6,19,KIGARAALE
48,57,6,22,NYAIBANDA
48,57,6,28,KABAALE
48,57,6,31,KIKUMIRO
48,57,6,59,IKAMIRO
48,57,6,61,KISENGYA
48,57,6,62,MABUGA
48,57,7,10,KIKODA
48,57,7,14,RWEITENGYA
48,57,7,32,KITONGOLE
48,57,8,2,KABIRIZI
48,57,8,4,MBALE
48,57,8,6,NYAKARONGO
48,57,8,44,KAIGORO
48,57,8,47,KIGANDO
48,57,8,48,KINYANTALE
48,57,8,49,MUGOMA
48,57,8,50,NYABUHARWA
48,57,9,15,"RWIBALE WARD"
48,57,9,26,"BUTUNDUZI WARD"
48,57,9,51,"BUTUBIRI WARD"
48,57,9,52,"RWENYUNYUZI WARD"
48,57,9,67,"KYANYAMUGABO WARD"
48,57,9,68,"IGAALI WARD"
48,57,9,69,"MUKONOMURA WARD"
48,57,9,70,"RUBAKA WARD"
48,57,10,8,"KIGUNDA WARD"
48,57,10,11,"KISOJO WARD"
48,57,10,33,"KYAMITARA WARD"
48,57,10,53,"BIBUYE WARD"
48,57,11,34,"KYAKATWIRE WARD"
48,57,11,39,"MWIBAALE WARD"
48,57,11,54,"KANGONDO WARD"
48,274,1,2,KABATOORO
48,274,1,3,KAGORRA
48,274,1,14,NYAKISI
48,274,1,15,RUBANGO
48,274,1,37,ENJERU
48,274,1,38,KAFUNDA
48,274,2,6,HIIMA
48,274,2,7,KASENYI
48,274,2,8,KYABARANGA
48,274,2,9,MITOMA
48,274,2,19,BUSASA
48,274,2,20,KANYAMUKWAYA
48,274,2,21,KASAMBA
48,274,2,32,KYABAGONZA
48,274,3,1,BWAHURRO
48,274,3,4,KIJWIGA
48,274,3,5,KYAKABOYO
48,274,3,11,KINOGERO
48,274,3,13,MYERI
48,274,3,16,RWAMUKORA
48,274,3,41,KITONYA
48,274,4,17,BARAHIIJA
48,274,4,18,NSINDE
48,274,4,22,KAISAMBA
48,274,4,23,KYANYINAIBALE
48,274,4,28,KYONGERA
48,274,5,10,"NYAMABUGA WARD"
48,274,5,29,"BUTARA WARD"
48,274,5,30,"MIHONDO WARD"
48,274,5,31,"KISANGI WARD"
48,274,5,34,"RUGOMBE WARD"
48,274,6,12,"MWARO WARD"
48,274,6,25,"KAKUBA WARD"
48,274,6,26,"IBOROOGA WARD"
48,274,6,40,"KATARA WARD"
48,274,6,42,"KATOOKE WARD"
48,274,6,43,"KYANYABONGO WARD"
48,274,7,24,"KYAMUGENYI WARD"
48,274,7,27,"KIHARA WARD"
48,274,7,36,"BUHAZA WARD"
48,274,7,44,"KYARUSOZI WARD"
48,274,7,45,"NYAKITOJO WARD"
48,274,7,47,"BINUNDA WARD"
49,34,1,1,BUWAISWA
49,34,1,2,ISIKIRO
49,34,1,4,BUWOLYA
49,34,1,12,KABAINGIRIRE
49,34,1,13,NSANGO
49,34,2,7,ISENDA
49,34,2,8,KIGANDALO
49,34,2,9,"KIOGA (MAYENGO)"
49,34,2,18,KIGULU
49,34,2,19,BUGONDO
49,34,2,20,MALEKA
49,34,3,6,BUGOTO
49,34,3,10,MAYIRINYA
49,34,3,11,MATOVU
49,34,3,17,BUGUMIA
49,34,3,21,BUKABOOLI
49,34,3,22,BUYUGU
49,34,4,3,MUGGI
49,34,4,5,WAIRAMA
49,34,4,14,WAMULONGO
49,34,4,15,MAINA
49,34,4,16,BUYERE
49,35,1,4,NDAIGA
49,35,1,5,WANDEGEYA
49,35,1,13,BUKALENZI
49,35,1,15,KITOVU
49,35,1,17,BUBINGE
49,35,2,6,MALONGO
49,35,2,7,NAMADHI
49,35,2,19,BUKATABIRA
49,35,2,21,BULUTA
49,35,2,22,NAMONI
49,35,2,24,BUMWENA
49,35,3,9,SAGITU
49,35,3,10,BUMBA
49,35,3,11,JAGUZI
49,35,3,18,SERINYABI
49,35,3,20,KAAZA
49,35,3,23,MASOLYA
49,35,4,1,KALUUBA
49,35,4,3,MAUMU
49,35,4,12,BUTANGALA
49,35,4,14,WAMBETE
49,35,4,16,BUKUNJA
49,35,5,2,"KITYERERA WARD"
49,35,5,25,"BUGADE WARD"
49,35,5,26,"BUSENDA WARD"
49,35,5,27,"NAKIBENGO WARD"
49,35,6,8,"BWONDHA CENTRAL WARD"
49,35,6,28,"BWONDHA SOUTH WARD"
49,35,6,29,"MAKONKO WARD"
49,35,6,30,"MUSOMA WARD"
49,35,6,31,"NALUBABWE WARD"
49,35,6,32,"NKALANJA WARD"
49,36,1,2,BUTTE
49,36,1,3,KATONTE
49,36,1,4,LUGOLOLE
49,36,1,5,MULINGILIRE
49,36,1,24,IGEYERO
49,36,1,25,LUKONE
49,36,1,26,BUGODI
49,36,1,27,WAINHA
49,36,2,9,MAGADA
49,36,2,11,MAYUGE
49,36,2,12,MBAALE
